('02/08/2009', ('PETIT LARCENY', '40.75973906', '-73.84121122', 'Mets', 'not_gameday'))
('02/08/2009', ('FELONY ASSAULT', '40.831005149', '-73.928109797', 'Yankees', 'not_gameday'))
('02/08/2009', ('OFFENSES AGAINST PUBLIC ADMINI', '40.831005149', '-73.928109797', 'Yankees', 'not_gameday'))
('02/08/2009', ('CRIMINAL TRESPASS', '40.754049569', '-73.847584518', 'Mets', 'not_gameday'))
('05/20/2014', ('ASSAULT 3 & RELATED OFFENSES', '40.832741241', '-73.921870763', 'Yankees', 'gameday'))
('05/20/2014', ('PETIT LARCENY', '40.826284877', '-73.920707634', 'Yankees', 'gameday'))
('05/20/2014', ('OFFENSES INVOLVING FRAUD', '40.826862599', '-73.922668984', 'Yankees', 'gameday'))
('02/27/2015', ('GRAND LARCENY', '40.833781835', '-73.926578199', 'Yankees', 'not_gameday'))
('02/27/2015', ('OFFENSES AGAINST PUBLIC ADMINI', '40.82681201', '-73.920923807', 'Yankees', 'not_gameday'))
('02/27/2015', ('HARRASSMENT 2', '40.831786127', '-73.930522836', 'Yankees', 'not_gameday'))
('02/27/2015', ('DANGEROUS DRUGS', '40.825843698', '-73.925918502', 'Yankees', 'not_gameday'))
('02/27/2015', ('DANGEROUS WEAPONS', '40.833419507', '-73.930980069', 'Yankees', 'not_gameday'))
('02/27/2015', ('GRAND LARCENY', '40.828723865', '-73.923190768', 'Yankees', 'not_gameday'))
('02/27/2015', ('GRAND LARCENY', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('02/27/2015', ('CRIMINAL TRESPASS', '40.83111635', '-73.930411516', 'Yankees', 'not_gameday'))
('02/13/2015', ('GRAND LARCENY', '40.832895381', '-73.926716496', 'Yankees', 'not_gameday'))
('02/13/2015', ('CRIMINAL TRESPASS', '40.831388571', '-73.931235126', 'Yankees', 'not_gameday'))
('02/13/2015', ('DANGEROUS DRUGS', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('02/13/2015', ('HARRASSMENT 2', '40.833419507', '-73.930980069', 'Yankees', 'not_gameday'))
('02/13/2015', ('ASSAULT 3 & RELATED OFFENSES', '40.832741241', '-73.921870763', 'Yankees', 'not_gameday'))
('02/13/2015', ('ASSAULT 3 & RELATED OFFENSES', '40.830996292', '-73.922895448', 'Yankees', 'not_gameday'))
('02/13/2015', ('HARRASSMENT 2', '40.830996292', '-73.922895448', 'Yankees', 'not_gameday'))
('02/13/2015', ('ASSAULT 3 & RELATED OFFENSES', '40.826405951', '-73.92115554', 'Yankees', 'not_gameday'))
('05/10/2009', ('PETIT LARCENY', '40.826393349', '-73.922814062', 'Yankees', 'gameday'))
('05/10/2009', ('OTHER STATE LAWS (NON PENAL LA', '40.827066212', '-73.923423936', 'Yankees', 'gameday'))
('05/10/2009', ('OFFENSES INVOLVING FRAUD', '40.754049569', '-73.847584518', 'Mets', 'gameday'))
('11/13/2012', ('OFFENSES AGAINST PUBLIC ADMINI', '40.829685886', '-73.921155267', 'Yankees', 'not_gameday'))
('11/13/2012', ('GRAND LARCENY', '40.831475398', '-73.929572789', 'Yankees', 'not_gameday'))
('11/13/2012', ('GRAND LARCENY', '40.832741241', '-73.921870763', 'Yankees', 'not_gameday'))
('11/13/2012', ('CRIMINAL MISCHIEF & RELATED OF', '40.833676285', '-73.928963358', 'Yankees', 'not_gameday'))
('11/13/2012', ('OFFENSES AGAINST PUBLIC ADMINI', '40.830996292', '-73.922895448', 'Yankees', 'not_gameday'))
('11/13/2012', ('HARRASSMENT 2', '40.83203302', '-73.92590077', 'Yankees', 'not_gameday'))
('11/13/2012', ('FELONY ASSAULT', '40.754049569', '-73.847584518', 'Mets', 'not_gameday'))
('11/13/2012', ('PETIT LARCENY', '40.826284877', '-73.920707634', 'Yankees', 'not_gameday'))
('11/13/2012', ('PETIT LARCENY', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('11/13/2012', ('PETIT LARCENY', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('11/13/2012', ('FELONY ASSAULT', '40.826284877', '-73.920707634', 'Yankees', 'not_gameday'))
('04/26/2011', ('OFFENSES AGAINST THE PERSON', '40.831299407', '-73.929034553', 'Yankees', 'gameday'))
('04/26/2011', ('CRIMINAL MISCHIEF & RELATED OF', '40.831854352', '-73.921362286', 'Yankees', 'gameday'))
('04/26/2011', ('ASSAULT 3 & RELATED OFFENSES', '40.831854352', '-73.921362286', 'Yankees', 'gameday'))
('12/27/2014', ('CRIMINAL MISCHIEF & RELATED OF', '40.827991995', '-73.924658651', 'Yankees', 'not_gameday'))
('12/27/2014', ('OFFENSES AGAINST PUBLIC ADMINI', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('12/27/2014', ('DANGEROUS DRUGS', '40.833450787', '-73.928266157', 'Yankees', 'not_gameday'))
('12/27/2014', ('ASSAULT 3 & RELATED OFFENSES', '40.828704996', '-73.927978585', 'Yankees', 'not_gameday'))
('12/27/2014', ('ASSAULT 3 & RELATED OFFENSES', '40.828704996', '-73.927978585', 'Yankees', 'not_gameday'))
('12/27/2014', ('DANGEROUS DRUGS', '40.827136722', '-73.926328985', 'Yankees', 'not_gameday'))
('12/27/2014', ('BURGLARY', '40.759736647', '-73.845492321', 'Mets', 'not_gameday'))
('08/23/2011', ('GRAND LARCENY', '40.826284877', '-73.920707634', 'Yankees', 'gameday'))
('08/23/2011', ('ASSAULT 3 & RELATED OFFENSES', '40.828704996', '-73.927978585', 'Yankees', 'gameday'))
('08/23/2011', ('ASSAULT 3 & RELATED OFFENSES', '40.828704996', '-73.927978585', 'Yankees', 'gameday'))
('08/23/2011', ('GRAND LARCENY OF MOTOR VEHICLE', '40.832924494', '-73.929386959', 'Yankees', 'gameday'))
('08/23/2011', ('DANGEROUS DRUGS', '40.829907861', '-73.924743205', 'Yankees', 'gameday'))
('08/23/2011', ('DANGEROUS DRUGS', '40.825522069', '-73.925149237', 'Yankees', 'gameday'))
('08/23/2011', ('HARRASSMENT 2', '40.828723865', '-73.923190768', 'Yankees', 'gameday'))
('08/23/2011', ('DANGEROUS DRUGS', '40.83192361', '-73.930934643', 'Yankees', 'gameday'))
('08/23/2011', ('HARRASSMENT 2', '40.833419507', '-73.930980069', 'Yankees', 'gameday'))
('08/23/2011', ('PETIT LARCENY', '40.826862599', '-73.922668984', 'Yankees', 'gameday'))
('08/08/2010', ('CRIMINAL TRESPASS', '40.830856275', '-73.9315356', 'Yankees', 'gameday'))
('08/08/2010', ('DANGEROUS DRUGS', '40.828704996', '-73.927978585', 'Yankees', 'gameday'))
('08/08/2010', ('ASSAULT 3 & RELATED OFFENSES', '40.828704996', '-73.927978585', 'Yankees', 'gameday'))
('08/08/2010', ('CRIMINAL TRESPASS', '40.831578538', '-73.927697229', 'Yankees', 'gameday'))
('08/08/2010', ('PETIT LARCENY', '40.828704996', '-73.927978585', 'Yankees', 'gameday'))
('08/08/2010', ('PETIT LARCENY', '40.831982041', '-73.923490551', 'Yankees', 'gameday'))
('08/08/2010', ('HARRASSMENT 2', '40.829685886', '-73.921155267', 'Yankees', 'gameday'))
('08/08/2010', ('HARRASSMENT 2', '40.832924494', '-73.929386959', 'Yankees', 'gameday'))
('10/19/2011', ('PETIT LARCENY', '40.833450787', '-73.928266157', 'Yankees', 'not_gameday'))
('10/19/2011', ('HARRASSMENT 2', '40.832309283', '-73.92443333', 'Yankees', 'not_gameday'))
('10/19/2011', ('HARRASSMENT 2', '40.827385306', '-73.924496737', 'Yankees', 'not_gameday'))
('11/20/2015', ('FELONY ASSAULT', '40.832741241', '-73.921870763', 'Yankees', 'not_gameday'))
('11/20/2015', ('ROBBERY', '40.831005149', '-73.928109797', 'Yankees', 'not_gameday'))
('11/20/2015', ('GRAND LARCENY', '40.827668623', '-73.925435892', 'Yankees', 'not_gameday'))
('11/24/2015', ('GRAND LARCENY', '40.827668623', '-73.925435892', 'Yankees', 'not_gameday'))
('11/24/2015', ('MISCELLANEOUS PENAL LAW', '40.831603926', '-73.928799346', 'Yankees', 'not_gameday'))
('11/24/2015', ('FELONY ASSAULT', '40.83111635', '-73.930411516', 'Yankees', 'not_gameday'))
('11/24/2015', ('GRAND LARCENY', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('11/24/2015', ('ASSAULT 3 & RELATED OFFENSES', '40.831578538', '-73.927697229', 'Yankees', 'not_gameday'))
('11/24/2015', ('FELONY ASSAULT', '40.832957537', '-73.925202305', 'Yankees', 'not_gameday'))
('11/24/2015', ('OFF. AGNST PUB ORD SENSBLTY &', '40.832895381', '-73.926716496', 'Yankees', 'not_gameday'))
('03/02/2011', ('PETIT LARCENY', '40.82752009', '-73.92494464', 'Yankees', 'not_gameday'))
('03/02/2011', ('OFFENSES AGAINST PUBLIC ADMINI', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('03/02/2011', ('FELONY ASSAULT', '40.826862599', '-73.922668984', 'Yankees', 'not_gameday'))
('03/02/2011', ('PETIT LARCENY', '40.756933034', '-73.842560658', 'Mets', 'not_gameday'))
('07/20/2009', ('DANGEROUS WEAPONS', '40.827253266', '-73.924048831', 'Yankees', 'gameday'))
('07/20/2009', ('CRIMINAL MISCHIEF & RELATED OF', '40.828723865', '-73.923190768', 'Yankees', 'gameday'))
('07/20/2009', ('HARRASSMENT 2', '40.826862599', '-73.922668984', 'Yankees', 'gameday'))
('07/20/2009', ('OFFENSES INVOLVING FRAUD', '40.827819901', '-73.925930756', 'Yankees', 'gameday'))
('07/20/2009', ('HARRASSMENT 2', '40.828607613', '-73.92174192', 'Yankees', 'gameday'))
('07/20/2009', ('OFF. AGNST PUB ORD SENSBLTY &', '40.830996292', '-73.922895448', 'Yankees', 'gameday'))
('07/20/2009', ('OFF. AGNST PUB ORD SENSBLTY &', '40.831272535', '-73.921453313', 'Yankees', 'gameday'))
('07/20/2009', ('CRIMINAL MISCHIEF & RELATED OF', '40.756933034', '-73.842560658', 'Mets', 'gameday'))
('10/28/2015', ('ASSAULT 3 & RELATED OFFENSES', '40.832741241', '-73.921870763', 'Yankees', 'not_gameday'))
('10/28/2015', ('DANGEROUS WEAPONS', '40.754989552', '-73.844434938', 'Mets', 'not_gameday'))
('10/28/2015', ('CRIMINAL MISCHIEF & RELATED OF', '40.754989552', '-73.844434938', 'Mets', 'not_gameday'))
('05/06/2015', ('GRAND LARCENY', '40.825843698', '-73.925918502', 'Yankees', 'gameday'))
('05/06/2015', ('GAMBLING', '40.831578538', '-73.927697229', 'Yankees', 'gameday'))
('05/06/2015', ('CRIMINAL MISCHIEF & RELATED OF', '40.831982041', '-73.923490551', 'Yankees', 'gameday'))
('05/06/2015', ('OFFENSES AGAINST THE PERSON', '40.757202861', '-73.843177254', 'Mets', 'gameday'))
('05/06/2015', ('DANGEROUS DRUGS', '40.828218651', '-73.927133575', 'Yankees', 'gameday'))
('05/06/2015', ('FELONY ASSAULT', '40.831786127', '-73.930522836', 'Yankees', 'gameday'))
('05/06/2015', ('OFFENSES AGAINST PUBLIC ADMINI', '40.82681201', '-73.920923807', 'Yankees', 'gameday'))
('10/01/2009', ('DANGEROUS DRUGS', '40.832633767', '-73.925365282', 'Yankees', 'not_gameday'))
('10/01/2009', ('DANGEROUS DRUGS', '40.830060023', '-73.922415937', 'Yankees', 'not_gameday'))
('10/01/2009', ('OFFENSES AGAINST PUBLIC ADMINI', '40.831648643', '-73.93011103', 'Yankees', 'not_gameday'))
('10/01/2009', ('ASSAULT 3 & RELATED OFFENSES', '40.831648643', '-73.93011103', 'Yankees', 'not_gameday'))
('10/01/2009', ('DANGEROUS DRUGS', '40.833450787', '-73.928266157', 'Yankees', 'not_gameday'))
('10/01/2009', ('CRIMINAL TRESPASS', '40.832741241', '-73.921870763', 'Yankees', 'not_gameday'))
('10/01/2009', ('ASSAULT 3 & RELATED OFFENSES', '40.826284877', '-73.920707634', 'Yankees', 'not_gameday'))
('10/01/2009', ('DANGEROUS DRUGS', '40.826862599', '-73.922668984', 'Yankees', 'not_gameday'))
('10/01/2009', ('OFFENSES AGAINST PUBLIC ADMINI', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('10/01/2009', ('OFFENSES AGAINST PUBLIC ADMINI', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('10/01/2009', ('OFFENSES AGAINST PUBLIC ADMINI', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('10/01/2009', ('OFFENSES AGAINST PUBLIC ADMINI', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('11/23/2015', ('HARRASSMENT 2', '40.830702032', '-73.922039379', 'Yankees', 'not_gameday'))
('11/23/2015', ('GRAND LARCENY', '40.829685886', '-73.921155267', 'Yankees', 'not_gameday'))
('11/23/2015', ('PETIT LARCENY', '40.83068979', '-73.92426172', 'Yankees', 'not_gameday'))
('11/23/2015', ('BURGLARY', '40.831982041', '-73.923490551', 'Yankees', 'not_gameday'))
('11/23/2015', ('PETIT LARCENY', '40.830573699', '-73.927264697', 'Yankees', 'not_gameday'))
('11/23/2015', ('ROBBERY', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('08/09/2009', ('ASSAULT 3 & RELATED OFFENSES', '40.832741241', '-73.921870763', 'Yankees', 'gameday'))
('08/09/2009', ('CRIMINAL MISCHIEF & RELATED OF', '40.827724143', '-73.922227151', 'Yankees', 'gameday'))
('08/09/2009', ('ASSAULT 3 & RELATED OFFENSES', '40.83203302', '-73.92590077', 'Yankees', 'gameday'))
('08/09/2009', ('FORGERY', '40.827385306', '-73.924496737', 'Yankees', 'gameday'))
('08/09/2009', ('ROBBERY', '40.830702032', '-73.922039379', 'Yankees', 'gameday'))
('08/09/2009', ('OTHER OFFENSES RELATED TO THEF', '40.758412736', '-73.844791516', 'Mets', 'gameday'))
('08/09/2009', ('DANGEROUS DRUGS', '40.83134404', '-73.921662816', 'Yankees', 'gameday'))
('08/09/2009', ('DANGEROUS DRUGS', '40.830151831', '-73.928573248', 'Yankees', 'gameday'))
('08/09/2009', ('HARRASSMENT 2', '40.83203302', '-73.92590077', 'Yankees', 'gameday'))
('08/09/2009', ('FELONY ASSAULT', '40.833059239', '-73.929802388', 'Yankees', 'gameday'))
('08/09/2009', ('FELONY ASSAULT', '40.833059239', '-73.929802388', 'Yankees', 'gameday'))
('08/09/2009', ('HARRASSMENT 2', '40.831811544', '-73.923002911', 'Yankees', 'gameday'))
('09/18/2011', ('DANGEROUS DRUGS', '40.830630013', '-73.929552003', 'Yankees', 'not_gameday'))
('09/18/2011', ('PETIT LARCENY', '40.832207475', '-73.928336156', 'Yankees', 'not_gameday'))
('09/18/2011', ('ROBBERY', '40.831578538', '-73.927697229', 'Yankees', 'not_gameday'))
('08/06/2014', ('PETIT LARCENY', '40.829636494', '-73.921173393', 'Yankees', 'gameday'))
('08/06/2014', ('ROBBERY', '40.827819901', '-73.925930756', 'Yankees', 'gameday'))
('08/06/2014', ('ASSAULT 3 & RELATED OFFENSES', '40.825734869', '-73.923190605', 'Yankees', 'gameday'))
('08/06/2014', ('HARRASSMENT 2', '40.82681201', '-73.920923807', 'Yankees', 'gameday'))
('08/06/2014', ('DANGEROUS DRUGS', '40.828704996', '-73.927978585', 'Yankees', 'gameday'))
('08/06/2014', ('GRAND LARCENY', '40.828704996', '-73.927978585', 'Yankees', 'gameday'))
('08/06/2014', ('OFFENSES INVOLVING FRAUD', '40.828704996', '-73.927978585', 'Yankees', 'gameday'))
('08/06/2014', ('GRAND LARCENY', '40.831093781', '-73.920944013', 'Yankees', 'gameday'))
('08/06/2014', ('DANGEROUS DRUGS', '40.825731952', '-73.927154365', 'Yankees', 'gameday'))
('08/06/2014', ('HARRASSMENT 2', '40.827819901', '-73.925930756', 'Yankees', 'gameday'))
('08/06/2014', ('DANGEROUS DRUGS', '40.832509248', '-73.928100945', 'Yankees', 'gameday'))
('09/03/2014', ('THEFT-FRAUD', '40.83111635', '-73.930411516', 'Yankees', 'gameday'))
('09/03/2014', ('HARRASSMENT 2', '40.831272535', '-73.921453313', 'Yankees', 'gameday'))
('09/03/2014', ('PETIT LARCENY', '40.826862599', '-73.922668984', 'Yankees', 'gameday'))
('09/03/2014', ('FORGERY', '40.754989552', '-73.844434938', 'Mets', 'gameday'))
('09/03/2014', ('OFFENSES AGAINST THE PERSON', '40.754989552', '-73.844434938', 'Mets', 'gameday'))
('09/03/2014', ('DANGEROUS DRUGS', '40.827136722', '-73.926328985', 'Yankees', 'gameday'))
('09/03/2014', ('DANGEROUS DRUGS', '40.82563988', '-73.929159826', 'Yankees', 'gameday'))
('09/03/2014', ('PETIT LARCENY', '40.830573699', '-73.927264697', 'Yankees', 'gameday'))
('09/03/2014', ('DISORDERLY CONDUCT', '40.827819901', '-73.925930756', 'Yankees', 'gameday'))
('09/03/2014', ('DISORDERLY CONDUCT', '40.827819901', '-73.925930756', 'Yankees', 'gameday'))
('09/03/2014', ('CRIMINAL TRESPASS', '40.830577118', '-73.928341525', 'Yankees', 'gameday'))
('09/03/2014', ('DANGEROUS DRUGS', '40.830856275', '-73.9315356', 'Yankees', 'gameday'))
('09/03/2014', ('GRAND LARCENY', '40.831492543', '-73.922089044', 'Yankees', 'gameday'))
('09/03/2014', ('HARRASSMENT 2', '40.833695668', '-73.920796372', 'Yankees', 'gameday'))
('09/09/2011', ('HARRASSMENT 2', '40.826284877', '-73.920707634', 'Yankees', 'gameday'))
('09/09/2011', ('HARRASSMENT 2', '40.82681201', '-73.920923807', 'Yankees', 'gameday'))
('09/09/2011', ('THEFT-FRAUD', '40.830630013', '-73.929552003', 'Yankees', 'gameday'))
('09/09/2011', ('HARRASSMENT 2', '40.832895381', '-73.926716496', 'Yankees', 'gameday'))
('09/09/2011', ('ADMINISTRATIVE CODE', '40.754989552', '-73.844434938', 'Mets', 'gameday'))
('09/09/2011', ('DANGEROUS DRUGS', '40.82655639', '-73.924479611', 'Yankees', 'gameday'))
('09/09/2011', ('HARRASSMENT 2', '40.826405951', '-73.92115554', 'Yankees', 'gameday'))
('09/09/2011', ('DANGEROUS DRUGS', '40.831854352', '-73.921362286', 'Yankees', 'gameday'))
('09/09/2011', ('DANGEROUS DRUGS', '40.832741241', '-73.921870763', 'Yankees', 'gameday'))
('09/09/2011', ('DANGEROUS DRUGS', '40.829685886', '-73.921155267', 'Yankees', 'gameday'))
('09/09/2011', ('DANGEROUS DRUGS', '40.825393733', '-73.92618277', 'Yankees', 'gameday'))
('09/09/2011', ('DANGEROUS DRUGS', '40.83192361', '-73.930934643', 'Yankees', 'gameday'))
('09/09/2011', ('DANGEROUS DRUGS', '40.833193979', '-73.930214204', 'Yankees', 'gameday'))
('05/13/2014', ('GRAND LARCENY', '40.828704996', '-73.927978585', 'Yankees', 'gameday'))
('05/13/2014', ('GRAND LARCENY', '40.831388571', '-73.931235126', 'Yankees', 'gameday'))
('05/13/2014', ('ASSAULT 3 & RELATED OFFENSES', '40.826405951', '-73.92115554', 'Yankees', 'gameday'))
('05/13/2014', ('PETIT LARCENY', '40.828704996', '-73.927978585', 'Yankees', 'gameday'))
('05/13/2014', ('CRIMINAL MISCHIEF & RELATED OF', '40.830354282', '-73.923275612', 'Yankees', 'gameday'))
('05/13/2014', ('OFFENSES INVOLVING FRAUD', '40.828704996', '-73.927978585', 'Yankees', 'gameday'))
('05/13/2014', ('ROBBERY', '40.82655639', '-73.924479611', 'Yankees', 'gameday'))
('08/10/2012', ('OFF. AGNST PUB ORD SENSBLTY &', '40.831854352', '-73.921362286', 'Yankees', 'gameday'))
('08/10/2012', ('BURGLARY', '40.833450787', '-73.928266157', 'Yankees', 'gameday'))
('08/10/2012', ('BURGLARY', '40.831854352', '-73.921362286', 'Yankees', 'gameday'))
('08/10/2012', ('OFFENSES AGAINST PUBLIC ADMINI', '40.82681201', '-73.920923807', 'Yankees', 'gameday'))
('08/10/2012', ('FORGERY', '40.827819901', '-73.925930756', 'Yankees', 'gameday'))
('08/10/2012', ('THEFT OF SERVICES', '40.827819901', '-73.925930756', 'Yankees', 'gameday'))
('08/10/2012', ('OFFENSES AGAINST PUBLIC ADMINI', '40.827819901', '-73.925930756', 'Yankees', 'gameday'))
('08/10/2012', ('DANGEROUS DRUGS', '40.832293428', '-73.929745377', 'Yankees', 'gameday'))
('03/23/2014', ('HARRASSMENT 2', '40.826592659', '-73.929751395', 'Yankees', 'not_gameday'))
('03/23/2014', ('CRIMINAL MISCHIEF & RELATED OF', '40.833695668', '-73.920796372', 'Yankees', 'not_gameday'))
('03/23/2014', ('ASSAULT 3 & RELATED OFFENSES', '40.831603926', '-73.928799346', 'Yankees', 'not_gameday'))
('03/23/2014', ('ASSAULT 3 & RELATED OFFENSES', '40.831603926', '-73.928799346', 'Yankees', 'not_gameday'))
('03/23/2014', ('ASSAULT 3 & RELATED OFFENSES', '40.831603926', '-73.928799346', 'Yankees', 'not_gameday'))
('04/14/2013', ('PETIT LARCENY', '40.826007669', '-73.924819882', 'Yankees', 'gameday'))
('04/14/2013', ('HARRASSMENT 2', '40.831969662', '-73.9299264', 'Yankees', 'gameday'))
('04/14/2013', ('ASSAULT 3 & RELATED OFFENSES', '40.831982041', '-73.923490551', 'Yankees', 'gameday'))
('04/14/2013', ('FELONY ASSAULT', '40.833217042', '-73.927554515', 'Yankees', 'gameday'))
('04/14/2013', ('FELONY ASSAULT', '40.833217042', '-73.927554515', 'Yankees', 'gameday'))
('04/14/2013', ('FELONY ASSAULT', '40.833217042', '-73.927554515', 'Yankees', 'gameday'))
('09/19/2013', ('HARRASSMENT 2', '40.830253191', '-73.928258764', 'Yankees', 'gameday'))
('09/19/2013', ('DANGEROUS DRUGS', '40.828723865', '-73.923190768', 'Yankees', 'gameday'))
('09/19/2013', ('PETIT LARCENY', '40.828218651', '-73.927133575', 'Yankees', 'gameday'))
('09/19/2013', ('OTHER OFFENSES RELATED TO THEF', '40.827819901', '-73.925930756', 'Yankees', 'gameday'))
('02/15/2010', ('HARRASSMENT 2', '40.826173686', '-73.926893724', 'Yankees', 'not_gameday'))
('02/15/2010', ('CRIMINAL MISCHIEF & RELATED OF', '40.831578538', '-73.927697229', 'Yankees', 'not_gameday'))
('02/15/2010', ('OFFENSES AGAINST PUBLIC ADMINI', '40.829636494', '-73.921173393', 'Yankees', 'not_gameday'))
('09/28/2013', ('PETIT LARCENY', '40.827819901', '-73.925930756', 'Yankees', 'gameday'))
('09/28/2013', ('INTOXICATED & IMPAIRED DRIVING', '40.826862599', '-73.922668984', 'Yankees', 'gameday'))
('01/08/2010', ('CRIMINAL MISCHIEF & RELATED OF', '40.831854352', '-73.921362286', 'Yankees', 'not_gameday'))
('01/08/2010', ('PETIT LARCENY', '40.831299407', '-73.929034553', 'Yankees', 'not_gameday'))
('01/08/2010', ('CRIMINAL TRESPASS', '40.826284877', '-73.920707634', 'Yankees', 'not_gameday'))
('01/08/2010', ('PETIT LARCENY', '40.831982041', '-73.923490551', 'Yankees', 'not_gameday'))
('01/08/2010', ('DANGEROUS DRUGS', '40.831982041', '-73.923490551', 'Yankees', 'not_gameday'))
('01/08/2010', ('ROBBERY', '40.828723865', '-73.923190768', 'Yankees', 'not_gameday'))
('01/08/2010', ('MISCELLANEOUS PENAL LAW', '40.831603926', '-73.928799346', 'Yankees', 'not_gameday'))
('01/08/2010', ('CRIMINAL MISCHIEF & RELATED OF', '40.757862893', '-73.84211448', 'Mets', 'not_gameday'))
('01/13/2014', ('ARSON', '40.833419507', '-73.930980069', 'Yankees', 'not_gameday'))
('01/13/2014', ('THEFT-FRAUD', '40.83111635', '-73.930411516', 'Yankees', 'not_gameday'))
('01/13/2014', ('OFF. AGNST PUB ORD SENSBLTY &', '40.831578538', '-73.927697229', 'Yankees', 'not_gameday'))
('01/13/2014', ('ASSAULT 3 & RELATED OFFENSES', '40.829685886', '-73.921155267', 'Yankees', 'not_gameday'))
('01/13/2014', ('PETIT LARCENY', '40.828723865', '-73.923190768', 'Yankees', 'not_gameday'))
('11/17/2013', ('PETIT LARCENY', '40.830573699', '-73.927264697', 'Yankees', 'not_gameday'))
('11/17/2013', ('PETIT LARCENY', '40.83203302', '-73.92590077', 'Yankees', 'not_gameday'))
('11/17/2013', ('FELONY ASSAULT', '40.833217042', '-73.927554515', 'Yankees', 'not_gameday'))
('11/04/2009', ('FRAUDS', '40.833695668', '-73.920796372', 'Yankees', 'not_gameday'))
('11/04/2009', ('GRAND LARCENY', '40.83068979', '-73.92426172', 'Yankees', 'not_gameday'))
('11/04/2009', ('OFF. AGNST PUB ORD SENSBLTY &', '40.833217042', '-73.927554515', 'Yankees', 'not_gameday'))
('11/04/2009', ('OFFENSES INVOLVING FRAUD', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('11/04/2009', ('DANGEROUS WEAPONS', '40.83068979', '-73.92426172', 'Yankees', 'not_gameday'))
('11/04/2009', ('OFFENSES AGAINST THE PERSON', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('11/04/2009', ('HARRASSMENT 2', '40.828704996', '-73.927978585', 'Yankees', 'not_gameday'))
('11/04/2009', ('OFFENSES INVOLVING FRAUD', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('11/04/2009', ('OFFENSES INVOLVING FRAUD', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('11/04/2009', ('FORGERY', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('11/04/2009', ('DANGEROUS DRUGS', '40.826007669', '-73.924819882', 'Yankees', 'not_gameday'))
('11/04/2009', ('OTHER STATE LAWS (NON PENAL LA', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('11/04/2009', ('FORGERY', '40.827668623', '-73.925435892', 'Yankees', 'not_gameday'))
('11/04/2009', ('OFFENSES INVOLVING FRAUD', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('11/04/2009', ('OFFENSES INVOLVING FRAUD', '40.82919404', '-73.928758563', 'Yankees', 'not_gameday'))
('11/04/2009', ('FORGERY', '40.827668623', '-73.925435892', 'Yankees', 'not_gameday'))
('11/04/2009', ('OFFENSES INVOLVING FRAUD', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('11/04/2009', ('VEHICLE AND TRAFFIC LAWS', '40.831432265', '-73.926429022', 'Yankees', 'not_gameday'))
('11/04/2009', ('ADMINISTRATIVE CODE', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('11/04/2009', ('OFFENSES INVOLVING FRAUD', '40.827819901', '-73.925930756', 'Yankees', 'not_gameday'))
('11/04/2009', ('FORGERY', '40.827668623', '-73.925435892', 'Yankees', 'not_gameday'))
('11/04/2009', ('OFF. AGNST PUB ORD SENSBLTY &', '40.82681201', '-73.920923807', 'Yankees', 'not_gameday'))
('11/04/2009', ('OFFENSES AGAINST PUBLIC ADMINI', '40.82655639', '-73.924479611', 'Yankees', 'not_gameday'))
('11/04/2009', ('DANGEROUS WEAPONS', '40.83111635', '-73.930411516', 'Yankees', 'not_gameday'))
('11/04/2009', ('DANGEROUS WEAPONS', '40.83111635', '-73.930411516', 'Yankees', 'not_gameday'))
('11/04/2009', ('CRIMINAL MISCHIEF & RELATED OF', '40.82661542', '-73.92663308', 'Yankees', 'not_gameday'))
('11/04/2009', ('FRAUDS', '40.829636494', '-73.921173393', 'Yankees', 'not_gameday'))
('12/31/2015', ('OFF. AGNST PUB ORD SENSBLTY &', '40.833781835', '-73.926578199', 'Yankees', 'not_gameday'))
('12/31/2015', ('ASSAULT 3 & RELATED OFFENSES', '40.828723865', '-73.923190768', 'Yankees', 'not_gameday'))
('12/31/2015', ('OFFENSES AGAINST PUBLIC ADMINI', '40.833059239', '-73.929802388', 'Yankees', 'not_gameday'))
