250, JOSTLING, Mets, 0.000000, 2.000000, nan
250, ADMINISTRATIVE CODE, Yankees, 0.005100, 2.566329, 0.142412
250, ADMINISTRATIVE CODE, Mets, 0.001178, 1.198822, 0.161189
250, LOITERING/GAMBLING (CARDS, DIC, Yankees, 0.000000, 0.000000, -99999.000000
250, LOITERING/GAMBLING (CARDS, DIC, Mets, 0.000000, 0.000000, -99999.000000
250, POSSESSION OF STOLEN PROPERTY, Yankees, 0.010651, 1.084587, 0.000000
250, POSSESSION OF STOLEN PROPERTY, Mets, 0.000000, 1.000000, nan
250, ENDAN WELFARE INCOMP, Yankees, 0.000000, 0.000000, -99999.000000
250, ENDAN WELFARE INCOMP, Mets, 0.000000, 0.000000, -99999.000000
250, OTHER OFFENSES RELATED TO THEF, Yankees, 0.002353, 1.330980, 0.026539
250, OTHER OFFENSES RELATED TO THEF, Mets, 0.000392, 0.999608, 0.317310
250, RAPE, Yankees, 0.000000, 0.000000, -99999.000000
250, RAPE, Mets, 0.000000, 0.000000, -99999.000000
250, CRIMINAL MISCHIEF & RELATED OF, Yankees, 0.045089, 1.149356, 0.000000
250, CRIMINAL MISCHIEF & RELATED OF, Mets, 0.011476, 1.091972, 0.000000
250, VEHICLE AND TRAFFIC LAWS, Yankees, 0.005885, 0.994115, 0.000104
250, VEHICLE AND TRAFFIC LAWS, Mets, 0.001568, 0.998432, 0.045310
250, THEFT-FRAUD, Yankees, 0.002747, 1.247253, 0.016176
250, THEFT-FRAUD, Mets, 0.000391, 1.999609, 0.317405
250, NYS LAWS-UNCLASSIFIED FELONY, Yankees, -99999.000000, -99999.000000, -99999.000000
250, NYS LAWS-UNCLASSIFIED FELONY, Mets, 0.000000, 0.000000, -99999.000000
250, OFFENSES AGAINST PUBLIC SAFETY, Yankees, 0.000391, 0.999609, 0.317405
250, OFFENSES AGAINST PUBLIC SAFETY, Mets, 0.000000, 0.000000, -99999.000000
250, DANGEROUS DRUGS, Yankees, 0.082470, 1.221697, 0.000000
250, DANGEROUS DRUGS, Mets, 0.002743, 0.997257, 0.008089
250, INTOXICATED/IMPAIRED DRIVING, Yankees, 0.000000, 0.000000, -99999.000000
250, INTOXICATED/IMPAIRED DRIVING, Mets, 0.000000, 0.000000, -99999.000000
250, NYS LAWS-UNCLASSIFIED VIOLATION, Yankees, 0.000000, 0.000000, -99999.000000
250, NYS LAWS-UNCLASSIFIED VIOLATION, Mets, 0.000000, 0.000000, -99999.000000
250, ALCOHOLIC BEVERAGE CONTROL LAW, Yankees, 0.000000, 2.000000, nan
250, ALCOHOLIC BEVERAGE CONTROL LAW, Mets, 0.000000, 0.000000, -99999.000000
250, ANTICIPATORY OFFENSES, Yankees, 0.000000, 0.000000, -99999.000000
250, ANTICIPATORY OFFENSES, Mets, 0.000000, 0.000000, -99999.000000
250, HOMICIDE-NEGLIGENT,UNCLASSIFIE, Yankees, 0.000000, 0.000000, -99999.000000
250, HOMICIDE-NEGLIGENT,UNCLASSIFIE, Mets, 0.000000, 0.000000, -99999.000000
250, NEW YORK CITY HEALTH CODE, Yankees, 0.000000, 0.000000, -99999.000000
250, NEW YORK CITY HEALTH CODE, Mets, 0.000000, 0.000000, -99999.000000
250, FORGERY, Yankees, 0.023591, 1.121864, 0.000000
